UWB97XD/6-31g*
200
5,C,H,H,H,H,
-3.3251133e-02,5.0010778e-02,4.7777523e-03,-6.6476780e-01,8.0925435e-01,-8.5611612e-02,-2.3341586e-01,-9.8356354e-01,-5.9359330e-01,2.0099154e-01,-4.5433080e-01,1.0386856e+00,1.1003351e+00,4.4405609e-02,-4.0954381e-01,-40.4582261807,
3.0939442e-03,-7.5721582e-03,-3.6293171e-02,-6.8425071e-01,7.9047346e-01,1.9260582e-01,-3.5767964e-01,-7.8460288e-01,-4.4083226e-01,-7.9754457e-02,-1.6842386e-01,1.0753397e+00,1.0708721e+00,2.4475944e-01,-3.7253416e-01,-40.4593536067,
1.9641751e-02,5.4036248e-03,-1.2647507e-02,-7.0084941e-01,6.4536870e-01,4.2446859e-02,-5.6629330e-01,-8.2006568e-01,-5.9172308e-01,-2.3887888e-02,-1.7785874e-01,1.0493617e+00,1.0579585e+00,2.7618986e-01,-3.4580764e-01,-40.4676316493,
-2.2038309e-02,4.4593208e-02,2.7189940e-02,-7.3575383e-01,7.2964251e-01,-1.2086362e-01,-2.0917934e-01,-8.3689928e-01,-6.7891991e-01,1.4542831e-01,-3.8109127e-01,9.9645758e-01,1.0699862e+00,-2.7706772e-02,-5.1981837e-01,-40.4594450704,
2.5371470e-02,-3.0534207e-03,-1.4206195e-02,-8.6584491e-01,9.4476104e-01,9.8133273e-02,-3.3420357e-01,-8.2063907e-01,-5.6816721e-01,-9.4001651e-02,-2.2789526e-01,1.1236805e+00,9.8427653e-01,1.4367685e-01,-4.7242120e-01,-40.4622245834,
-7.4974676e-03,1.3714647e-02,1.2465728e-02,-6.8478727e-01,8.4560013e-01,-7.0459247e-02,-3.0929482e-01,-8.6124396e-01,-6.2577450e-01,5.9773192e-02,-3.1682798e-01,1.0319347e+00,1.0253929e+00,1.7334585e-01,-4.8496652e-01,-40.4939046899,
1.7335128e-02,3.3983767e-02,2.9322730e-02,-8.0908823e-01,6.7336947e-01,-2.3650244e-01,-4.5322821e-01,-7.6578856e-01,-6.8707389e-01,1.0426481e-01,-3.8554025e-01,1.0241674e+00,9.6500045e-01,8.6594909e-02,-4.5742738e-01,-40.4769822960,
2.2693055e-02,1.0838695e-03,1.9420722e-02,-8.2260841e-01,8.2639635e-01,-2.5423512e-01,-5.3063256e-01,-7.2109157e-01,-5.0508678e-01,-1.7176114e-02,-4.4683412e-01,1.0581777e+00,1.0955828e+00,3.3468264e-01,-5.2720332e-01,-40.4630343587,
2.8232057e-03,2.2787633e-03,4.2353649e-04,-6.7253637e-01,8.4711343e-01,-9.4647907e-02,-4.2218569e-01,-8.3567512e-01,-5.6454659e-01,6.6128731e-02,-3.1504047e-01,1.0479900e+00,9.9480522e-01,2.7766743e-01,-3.9382422e-01,-40.5014533247,
-8.1411246e-03,2.7135286e-02,-2.6003735e-02,-6.8427551e-01,8.2035255e-01,-6.3207112e-02,-5.0816625e-01,-9.8040426e-01,-3.4832999e-01,1.0143816e-01,-4.8445451e-01,1.0034947e+00,1.1810871e+00,3.1589645e-01,-2.6424375e-01,-40.4617833779,
2.6733309e-02,-3.8281072e-02,-1.6556587e-02,-8.2844996e-01,8.1850272e-01,-3.4933511e-02,-5.9473658e-01,-6.1966431e-01,-5.5790550e-01,4.6437033e-02,-1.0155199e-01,1.0701398e+00,1.0440381e+00,3.5420778e-01,-2.7673268e-01,-40.4648702330,
-8.0034742e-04,6.8434756e-03,7.8736839e-04,-6.7744988e-01,8.4933782e-01,-8.5151404e-02,-3.8368350e-01,-8.4180570e-01,-5.6284040e-01,6.7786664e-02,-3.2922205e-01,1.0510995e+00,1.0028009e+00,2.4330893e-01,-4.1060120e-01,-40.5009532442,
-2.2422628e-02,-7.1561602e-03,5.0670244e-02,-6.3919425e-01,8.9140892e-01,-2.3421305e-01,-2.0946774e-01,-7.1076924e-01,-7.5330633e-01,1.6052127e-01,-2.5419059e-01,9.3179494e-01,9.5723641e-01,1.7055383e-01,-5.6757700e-01,-40.4524262257,
-4.3401968e-02,9.2811203e-03,3.3843391e-02,-4.6416885e-01,9.3686628e-01,-1.6732858e-01,-1.5314955e-01,-9.1568995e-01,-6.5512031e-01,1.6096902e-01,-3.6252135e-01,9.4550651e-01,9.7785699e-01,2.3623596e-01,-5.3934741e-01,-40.4636866834,
-6.9418405e-03,-3.5794023e-02,3.0971318e-02,-7.1269226e-01,9.3181694e-01,-2.8373024e-01,-3.8016319e-01,-5.8723879e-01,-6.8827462e-01,1.7179696e-01,-2.3527783e-01,1.0712969e+00,9.9750489e-01,3.2997343e-01,-4.8138630e-01,-40.4596723249,
-2.0635160e-02,5.3806710e-03,2.8016377e-02,-6.4251679e-01,8.8095808e-01,-8.2840770e-02,-1.7903166e-01,-8.0519289e-01,-7.1632802e-01,9.4663531e-02,-2.5028235e-01,1.0090468e+00,9.7521520e-01,1.1940749e-01,-5.5175960e-01,-40.4763801237,
-1.2731930e-03,4.2706676e-02,-5.9403288e-03,-8.1833863e-01,7.7644038e-01,-1.4733091e-01,-5.2088833e-01,-9.7124285e-01,-5.8264422e-01,2.4321686e-01,-4.3180621e-01,1.0303510e+00,1.1175904e+00,1.2363599e-01,-2.2663756e-01,-40.4610968262,
-1.4586864e-02,-9.9988282e-03,-2.0686525e-03,-6.0480791e-01,8.7381512e-01,-7.0341766e-02,-3.5719895e-01,-8.0412179e-01,-6.1683244e-01,1.3903865e-01,-2.3279710e-01,1.0767807e+00,9.9487311e-01,2.8440502e-01,-3.6720052e-01,-40.4979265273,
1.4485017e-03,-8.8916573e-04,-1.1713263e-03,-6.6365319e-01,8.6005658e-01,-7.7684574e-02,-4.1194147e-01,-8.3842260e-01,-5.8976364e-01,7.8375258e-02,-2.8400007e-01,1.0621035e+00,9.8020917e-01,2.7408180e-01,-3.8198647e-01,-40.5016341138,
2.4981689e-02,-5.6202378e-02,-9.9435430e-03,-7.5629187e-01,8.8676924e-01,-4.5646727e-04,-5.9735274e-01,-6.7368269e-01,-7.2315621e-01,6.4304560e-02,3.6406726e-02,1.1167696e+00,9.8241436e-01,4.0978223e-01,-2.8590617e-01,-40.4601549971,
9.7985398e-03,-1.6143298e-02,1.4473709e-02,-7.0445120e-01,8.9590079e-01,-5.2831784e-02,-3.2963169e-01,-7.4762189e-01,-6.8961668e-01,2.3673672e-02,-1.6680041e-01,1.0335076e+00,8.9330792e-01,2.1429920e-01,-4.7267532e-01,-40.4836509825,
-2.8592378e-02,2.4164902e-02,1.8462030e-02,-5.8180630e-01,8.3676022e-01,-2.9255989e-01,-3.9956263e-01,-9.1098922e-01,-6.3016152e-01,2.7349585e-01,-4.7496116e-01,1.0769769e+00,1.0582981e+00,2.7201480e-01,-3.8200873e-01,-40.4668655411,
-1.0734737e-03,4.6267482e-03,2.3054993e-02,-6.9885945e-01,9.2552251e-01,-1.8640566e-01,-2.9107535e-01,-7.8208822e-01,-4.8888206e-01,1.0047592e-02,-4.3561912e-01,9.4917029e-01,9.8766577e-01,2.4568427e-01,-5.4761016e-01,-40.4698975220,
3.1155169e-03,-3.7815697e-02,-2.4163749e-02,-7.1162224e-01,9.2415386e-01,2.5025524e-02,-5.1668483e-01,-7.6931322e-01,-5.5704039e-01,8.4679201e-02,-1.1698048e-01,1.0944824e+00,1.0914053e+00,4.0328634e-01,-2.7079996e-01,-40.4745701513,
-1.2053406e-02,2.0299109e-02,1.2399497e-02,-6.1285329e-01,7.9517555e-01,-1.4828062e-01,-2.5942504e-01,-7.8113234e-01,-5.0691545e-01,5.6431931e-02,-4.2918375e-01,1.0153872e+00,9.6172780e-01,1.8510650e-01,-5.0250214e-01,-40.4751912507,
3.4506612e-02,-7.9403939e-03,1.5441999e-02,-8.3924079e-01,9.0003747e-01,-1.3497439e-01,-4.4422787e-01,-7.3969519e-01,-6.2843323e-01,-3.9016448e-02,-2.9096627e-01,1.0761440e+00,9.1164505e-01,2.3259991e-01,-5.0141120e-01,-40.4780303800,
6.8118139e-03,2.5748916e-02,-1.8374445e-02,-8.7525022e-01,8.6477345e-01,1.7301440e-03,-3.7250400e-01,-8.7573302e-01,-5.0863630e-01,1.1755940e-01,-3.4362942e-01,1.0219345e+00,1.0446454e+00,5.6191832e-02,-2.8252274e-01,-40.4779923696,
-1.7736813e-02,2.5278177e-02,-3.3448257e-02,-7.6103234e-01,8.8894302e-01,5.5993311e-02,-3.8108975e-01,-9.9949777e-01,-5.8473176e-01,2.5547165e-01,-2.8371269e-01,1.0998023e+00,1.0968835e+00,9.6686289e-02,-1.6180561e-01,-40.4634311514,
-2.8975247e-03,3.3270335e-04,1.7164537e-03,-6.5417993e-01,8.7839478e-01,-9.2723198e-02,-3.7770808e-01,-8.3848232e-01,-5.7862884e-01,9.0871871e-02,-3.0398077e-01,1.0410898e+00,9.7524434e-01,2.6285619e-01,-3.9164171e-01,-40.5015417867,
-1.5547862e-02,-2.6336405e-03,6.9930423e-03,-5.6352502e-01,8.8703877e-01,-1.7929700e-01,-3.2942849e-01,-7.9712129e-01,-6.0868150e-01,1.7563242e-01,-3.3084783e-01,1.0842946e+00,9.0673506e-01,2.8247386e-01,-3.8555917e-01,-40.4909120721,
-1.4196015e-02,-4.2481273e-03,1.8272938e-02,-6.6680038e-01,8.1858134e-01,-1.8513161e-01,-3.4900618e-01,-7.1100438e-01,-6.8252832e-01,1.5980509e-01,-2.7846682e-01,1.1079109e+00,1.0266290e+00,2.3265596e-01,-4.6319452e-01,-40.4878369155,
2.9736274e-04,2.9759569e-02,-1.2278082e-04,-7.9466087e-01,8.2249957e-01,-7.3943801e-02,-4.8378208e-01,-9.8870224e-01,-6.2656111e-01,1.7035645e-01,-3.3821064e-01,9.8843426e-01,1.1081539e+00,1.4841419e-01,-2.8834152e-01,-40.4722662059,
-1.0647788e-02,6.3213967e-03,-2.2521948e-02,-6.5044355e-01,8.9510143e-01,1.8758848e-03,-3.7191719e-01,-8.9902365e-01,-4.1417345e-01,9.0338260e-02,-3.4389609e-01,9.8241264e-01,1.0496606e+00,2.6996309e-01,-2.8946406e-01,-40.4904614151,
-1.0237974e-02,-3.0394676e-03,-2.4970926e-02,-7.1248853e-01,8.5498512e-01,1.4818054e-01,-2.8161699e-01,-8.1036425e-01,-5.1098663e-01,3.5005536e-02,-1.6744988e-01,1.0225295e+00,1.0683051e+00,1.5650079e-01,-3.4681430e-01,-40.4731611146,
6.4657414e-03,-1.2773403e-02,3.3774957e-02,-6.3968468e-01,9.2803812e-01,-1.9001830e-01,-3.7908408e-01,-8.1636947e-01,-7.2741294e-01,1.9038253e-02,-2.8408614e-01,1.0753834e+00,9.2842573e-01,3.2768232e-01,-5.7768011e-01,-40.4818949802,
1.5932130e-02,-2.1016948e-02,2.6081631e-02,-6.6102535e-01,8.1436133e-01,-1.9455194e-01,-5.3367364e-01,-7.4961460e-01,-7.5596166e-01,1.1655341e-01,-1.5736759e-01,9.9353957e-01,8.9461595e-01,3.4012517e-01,-3.7791303e-01,-40.4710183712,
-7.0649842e-03,-4.4920992e-02,-1.6800512e-02,-6.0773480e-01,1.0693839e+00,-7.0067793e-03,-4.1238794e-01,-8.2773453e-01,-4.7463769e-01,3.6732696e-02,-2.0644948e-01,1.0426528e+00,1.0489048e+00,4.8992753e-01,-3.5823786e-01,-40.4590207375,
2.2425631e-02,5.3459365e-04,2.9260821e-03,-6.9949132e-01,7.1952403e-01,-1.2970369e-01,-5.7775128e-01,-7.7182144e-01,-5.2386659e-01,5.1559731e-03,-3.0388466e-01,9.8841220e-01,1.0048209e+00,3.4420514e-01,-3.7103352e-01,-40.4847005098,
2.3497220e-03,-2.3180149e-02,6.2642330e-03,-6.2737173e-01,8.4465820e-01,-9.7853430e-02,-5.1546645e-01,-7.9511768e-01,-5.8323222e-01,9.2480659e-02,-1.8163393e-01,9.1709930e-01,1.0159533e+00,3.9673567e-01,-3.2137752e-01,-40.4700927359,
-9.8961601e-03,-7.6986384e-03,-8.2173208e-03,-6.3550502e-01,8.9953762e-01,-8.3910756e-02,-4.1539171e-01,-8.4423703e-01,-5.7242936e-01,1.4043759e-01,-2.8149816e-01,1.0871485e+00,1.0252228e+00,3.1878111e-01,-3.3251327e-01,-40.4978462412,
-3.7135051e-03,-2.2690000e-02,-1.3062236e-02,-7.2126710e-01,8.7668031e-01,-6.0560621e-02,-4.5328879e-01,-7.2320753e-01,-5.6101507e-01,1.3166648e-01,-2.0133460e-01,1.0930531e+00,1.0762687e+00,3.1900632e-01,-3.1133837e-01,-40.4836701711,
9.8635871e-03,-2.2767277e-02,4.0471993e-02,-6.3709342e-01,8.6109334e-01,-3.9139813e-01,-5.5595708e-01,-7.0338058e-01,-7.1702218e-01,1.8537313e-01,-3.0380514e-01,1.0111580e+00,8.9745063e-01,4.2298913e-01,-4.1243392e-01,-40.4631687786,
4.8280288e-03,-1.0284353e-02,-6.7646676e-03,-6.0712874e-01,8.5763001e-01,-5.1436871e-03,-4.0618214e-01,-8.4461838e-01,-6.2612230e-01,4.6527132e-02,-1.9009215e-01,1.0715054e+00,9.1091180e-01,2.9608482e-01,-3.6409160e-01,-40.4928760647,
1.3724497e-02,-1.8858166e-02,-3.6493432e-02,-5.7175106e-01,8.8643450e-01,7.4936338e-02,-5.1850009e-01,-9.0638012e-01,-5.0189924e-01,-4.7348887e-02,-2.2586760e-01,1.1986455e+00,9.7074425e-01,4.5877439e-01,-3.2847068e-01,-40.4708112324,
4.4243620e-03,-9.7264377e-03,-4.1157966e-03,-6.2974930e-01,8.3813179e-01,-7.5580567e-02,-4.9719536e-01,-8.3633888e-01,-5.0573671e-01,4.3128546e-02,-2.7714616e-01,9.7598392e-01,1.0256455e+00,3.8255715e-01,-3.4648088e-01,-40.4904948374,
-2.2963246e-03,2.2328332e-02,1.7206773e-02,-6.7302054e-01,8.2570076e-01,-2.4540761e-01,-3.4889126e-01,-8.0596370e-01,-5.9770763e-01,1.6064005e-01,-4.4050545e-01,1.0494910e+00,8.9830637e-01,1.7148057e-01,-4.1602671e-01,-40.4850736622,
-2.9076083e-02,-2.7548349e-02,4.0685232e-03,-4.6736789e-01,9.8326641e-01,-1.9445403e-01,-3.0812681e-01,-7.6530880e-01,-5.6030387e-01,1.9502506e-01,-3.0425224e-01,1.0800381e+00,9.2316079e-01,4.2120075e-01,-3.8055459e-01,-40.4708908250,
1.5748769e-02,-7.9325363e-03,1.6010433e-02,-6.4512902e-01,8.0973589e-01,-1.6952805e-01,-4.6226275e-01,-7.5617450e-01,-6.3897979e-01,2.0563342e-02,-2.8538665e-01,1.0773667e+00,9.0472901e-01,3.2903361e-01,-4.6903193e-01,-40.4939580314,
1.2438277e-02,-5.3922338e-03,-5.9616067e-03,-5.9040564e-01,8.7393266e-01,2.9791199e-02,-4.3973130e-01,-9.2600185e-01,-4.3834347e-01,-1.2999389e-01,-3.0336204e-01,9.4101018e-01,1.0050189e+00,4.0343761e-01,-4.5766529e-01,-40.4718727977,
2.2371211e-03,-9.8293331e-03,-8.8370387e-03,-6.4951026e-01,9.2290384e-01,-4.9302027e-02,-4.3472323e-01,-8.7406540e-01,-5.6233066e-01,6.5696687e-02,-2.7190629e-01,1.0731750e+00,9.8885447e-01,3.3730474e-01,-3.5670385e-01,-40.4980013345,
-8.8269301e-03,1.7848231e-02,-4.8880768e-04,-6.3865763e-01,9.4396770e-01,-7.0025615e-02,-3.4782416e-01,-1.0031843e+00,-5.4077053e-01,9.5611736e-02,-3.9468825e-01,9.9662811e-01,9.9763036e-01,2.4119939e-01,-3.8041750e-01,-40.4884197255,
-4.0132687e-03,-4.6945445e-02,-1.0863066e-02,-7.0383012e-01,9.4644105e-01,-6.3037239e-02,-4.9992806e-01,-7.0245934e-01,-6.0189319e-01,1.5115681e-01,-1.0680656e-01,1.0752519e+00,1.0848515e+00,4.1685840e-01,-2.8381222e-01,-40.4682460338,
1.1457890e-02,2.8653473e-02,-3.0171506e-02,-7.4084830e-01,8.1573546e-01,2.2061941e-01,-3.4070635e-01,-1.0169989e+00,-5.6295061e-01,-8.1464082e-02,-2.4729708e-01,1.1171900e+00,1.0278870e+00,1.0115694e-01,-3.9914459e-01,-40.4608630455,
2.1975834e-02,-1.6658375e-02,-1.5850514e-02,-6.6139561e-01,8.5042834e-01,6.5118112e-02,-4.8115781e-01,-8.4471297e-01,-5.6276774e-01,-4.2866558e-02,-1.4993246e-01,1.0221752e+00,9.2002845e-01,3.3119649e-01,-3.3658826e-01,-40.4842292425,
-5.9743314e-03,1.2863651e-02,1.2119133e-02,-6.9445211e-01,8.8650000e-01,-1.2443805e-01,-3.4490311e-01,-8.7160784e-01,-5.3585297e-01,8.3728269e-02,-3.8075712e-01,9.4586056e-01,1.0247198e+00,2.1577626e-01,-4.3051213e-01,-40.4915611888,
4.0150476e-03,-4.3763318e-03,-5.9490264e-03,-6.6579264e-01,8.6469728e-01,-7.1690716e-02,-4.4602805e-01,-8.3883947e-01,-5.6391609e-01,7.0142657e-02,-2.8336713e-01,1.0676060e+00,9.9235278e-01,3.0880222e-01,-3.6089632e-01,-40.5008229097,
-1.4686028e-02,4.4605108e-03,-1.8724203e-02,-6.7838275e-01,9.2556381e-01,-5.4975323e-02,-5.0079358e-01,-9.8495579e-01,-4.5878276e-01,1.5906017e-01,-3.6103329e-01,9.9053609e-01,1.1851944e+00,3.5805333e-01,-2.4693577e-01,-40.4687494531,
2.1957641e-02,-1.9656943e-02,-3.8432024e-02,-6.9407308e-01,8.1821668e-01,3.7473105e-02,-6.1671472e-01,-8.2230937e-01,-5.4298264e-01,5.0283831e-02,-1.6670632e-01,1.1770740e+00,9.9484706e-01,3.9613736e-01,-2.0717597e-01,-40.4728759239,
3.2773491e-02,1.8228984e-03,-2.3767745e-02,-7.4410892e-01,8.1327021e-01,-1.3652444e-01,-6.3492227e-01,-8.1199765e-01,-3.6850753e-01,4.2604793e-02,-4.0199625e-01,1.0104793e+00,9.4225991e-01,3.7713546e-01,-2.1405588e-01,-40.4681242705,
-4.3849708e-03,-5.4177409e-03,-2.4451336e-03,-7.3896027e-01,9.1049457e-01,-6.3763857e-03,-2.3128620e-01,-7.3730475e-01,-6.3643110e-01,1.4268506e-01,-1.7302352e-01,1.0131764e+00,8.7660384e-01,7.6209605e-02,-3.4176102e-01,-40.4539322861,
-1.2340419e-02,-1.1986742e-02,-2.2051898e-03,-6.3586777e-01,9.4169933e-01,-1.1067012e-01,-4.0370774e-01,-8.4634870e-01,-5.7716811e-01,1.5029049e-01,-2.8773409e-01,1.0604706e+00,1.0316372e+00,3.3593228e-01,-3.4878722e-01,-40.4956964459,
-1.0397268e-02,-8.2909409e-03,-7.3060323e-03,-6.2874538e-01,9.2977577e-01,-1.0651606e-01,-4.2770484e-01,-8.7191635e-01,-5.9531814e-01,1.7271107e-01,-2.8761554e-01,1.0956868e+00,1.0063423e+00,3.2992965e-01,-3.0973914e-01,-40.4946505778,
5.2780327e-03,7.9333326e-03,1.7374318e-02,-7.7695918e-01,7.9541016e-01,-2.5578860e-02,-3.9308393e-01,-8.3302087e-01,-6.3342768e-01,-2.1985449e-02,-2.4900804e-01,9.7171807e-01,1.1253357e+00,1.8747069e-01,-5.2033663e-01,-40.4717975281,
2.7463892e-02,2.0397495e-02,1.8719736e-02,-7.7500188e-01,7.5904840e-01,-3.0505073e-01,-5.2820504e-01,-7.5147170e-01,-5.5623621e-01,2.4343025e-02,-5.0874901e-01,1.1385565e+00,9.6120906e-01,2.7267125e-01,-5.0028992e-01,-40.4693446230,
7.4700080e-03,-1.1961658e-02,2.8061306e-02,-7.2393209e-01,8.0971467e-01,-1.9689456e-01,-4.9344087e-01,-7.4650788e-01,-7.7905995e-01,1.0334791e-01,-2.1443914e-01,1.1071792e+00,1.0300807e+00,2.9638276e-01,-4.8150849e-01,-40.4795432041,
6.0832002e-03,8.9034252e-03,1.4266838e-02,-7.3951727e-01,6.3481045e-01,-1.9652048e-01,-5.0214458e-01,-6.5724224e-01,-6.1861032e-01,1.1958370e-01,-2.9270858e-01,1.0409348e+00,1.0524696e+00,2.1594185e-01,-3.9703831e-01,-40.4716480206,
1.2171293e-02,-2.2255452e-02,-1.2843242e-02,-6.5522587e-01,8.0096161e-01,1.7822139e-02,-5.7536191e-01,-8.3788216e-01,-6.9513685e-01,7.2680891e-02,-8.2091093e-02,1.1096231e+00,1.0128753e+00,3.7136060e-01,-2.8718832e-01,-40.4764013422,
1.1264729e-02,-4.0004060e-02,-7.5947386e-03,-5.6982070e-01,1.0856764e+00,-8.8741556e-03,-3.8723657e-01,-8.7323946e-01,-5.2593923e-01,-7.2468847e-02,-2.2862777e-01,1.0763006e+00,8.8665146e-01,4.8414439e-01,-4.5511544e-01,-40.4666896003,
1.3514280e-02,1.7088478e-02,-1.1200051e-02,-6.2235647e-01,9.1320169e-01,3.9487094e-02,-3.4482533e-01,-1.0029471e+00,-4.7513545e-01,-5.0186187e-02,-3.5107249e-01,9.5363796e-01,8.5881305e-01,2.3210005e-01,-3.8177094e-01,-40.4642507715,
-2.0305226e-02,-1.5514788e-02,2.3318496e-02,-6.7981565e-01,8.8544798e-01,-2.2792515e-01,-3.7602481e-01,-7.2199333e-01,-7.6552188e-01,3.4209663e-01,-1.7241806e-01,9.7410178e-01,9.5711929e-01,2.0360240e-01,-2.7903518e-01,-40.4685655162,
-2.3365863e-02,1.0086154e-02,2.0644953e-02,-7.3308361e-01,7.3898304e-01,-1.9685921e-01,-4.3379611e-01,-7.6949733e-01,-7.6424545e-01,2.7649823e-01,-2.5574514e-01,1.0870624e+00,1.1724198e+00,1.7399856e-01,-3.8005948e-01,-40.4621673783,
-3.0245569e-02,-1.1135682e-02,1.8127913e-02,-6.0378772e-01,9.2501122e-01,-2.2348326e-01,-3.6082503e-01,-8.1418419e-01,-7.9846245e-01,3.1991470e-01,-2.3980892e-01,1.1514802e+00,1.0111513e+00,2.7255321e-01,-3.6246964e-01,-40.4715443622,
-2.3317651e-03,2.2424269e-02,2.4840938e-02,-7.2702390e-01,7.8675437e-01,-2.0957229e-01,-3.4618565e-01,-7.8531760e-01,-6.2009895e-01,1.6626498e-01,-3.6614069e-01,9.2440546e-01,9.4073248e-01,1.0948838e-01,-3.9847761e-01,-40.4800412984,
2.7828865e-02,-2.3688690e-03,3.9331713e-03,-7.9003805e-01,7.7038234e-01,-1.3002127e-01,-5.5920988e-01,-7.5744241e-01,-7.0644122e-01,3.3626877e-02,-2.5376284e-01,1.2171788e+00,9.9103421e-01,2.7400726e-01,-4.3144289e-01,-40.4742589717,
-2.8781046e-03,1.1855585e-02,-2.3953477e-02,-7.9509139e-01,7.5407112e-01,-4.6469346e-03,-4.6029466e-01,-7.9127967e-01,-5.2279854e-01,1.5083708e-01,-2.6748723e-01,1.0767732e+00,1.1322221e+00,1.6632909e-01,-2.4954110e-01,-40.4824136735,
