UWB97XD/6-31g*
200
7,C,N,H,H,H,H,H,
-5.1395273e-01,-3.0356126e-02,-1.5617089e-02,8.1974900e-01,1.5876333e-01,3.4721631e-01,-1.1091402e+00,-7.3762029e-01,5.7758361e-01,-1.1318195e+00,9.4165802e-01,1.6157275e-01,-9.4477999e-01,-8.5873604e-02,-1.0822301e+00,1.2873744e+00,-8.2452124e-01,4.6741685e-01,1.2547132e+00,4.4461882e-01,-6.1893320e-01,-95.7882635542,
-5.8306211e-01,3.2602418e-03,-1.4127737e-02,8.5295308e-01,1.2117686e-01,3.5410774e-01,-1.0777452e+00,-5.6761396e-01,7.6784188e-01,-1.1000395e+00,9.8308909e-01,-5.6568161e-02,-6.6946375e-01,-5.0953305e-01,-1.0393310e+00,1.2998902e+00,-8.3383983e-01,5.1359922e-02,1.2569785e+00,8.4793842e-01,-2.6321092e-01,-95.8117410149,
-5.4212314e-01,-5.5724718e-03,-1.9110475e-02,8.2592684e-01,1.2817752e-01,3.4531686e-01,-1.0151415e+00,-6.2787390e-01,7.1384537e-01,-1.0988816e+00,9.7516787e-01,9.1836944e-02,-7.6853400e-01,-3.7293646e-01,-1.0649593e+00,1.2332360e+00,-7.6987946e-01,2.6628092e-01,1.2543218e+00,7.0068300e-01,-3.8914549e-01,-95.8161011176,
-5.5781615e-01,1.3842611e-03,-2.4449335e-02,8.3430201e-01,1.2415749e-01,3.4488490e-01,-1.0166779e+00,-6.0899282e-01,7.5599068e-01,-1.0769433e+00,9.4580424e-01,4.2046417e-02,-7.6274168e-01,-4.1395858e-01,-1.0234936e+00,1.2808652e+00,-7.8445178e-01,2.1687558e-01,1.2518814e+00,7.5142401e-01,-2.9586366e-01,-95.8187570408,
-5.5079746e-01,-1.1107697e-02,-1.4352228e-02,8.4272683e-01,1.5212873e-01,3.4342486e-01,-1.1495073e+00,-7.3366344e-01,6.3285905e-01,-1.1068138e+00,9.8769903e-01,1.6191442e-01,-7.8588223e-01,-3.7154287e-01,-1.0946901e+00,1.2073606e+00,-8.7395215e-01,3.2407618e-01,1.2935128e+00,6.2364429e-01,-4.6208173e-01,-95.8082297480,
-5.5477113e-01,-4.5257401e-02,-2.2794362e-02,8.1620735e-01,1.0397065e-01,3.6338866e-01,-1.2075782e+00,-3.0297750e-01,9.2720211e-01,-7.6630855e-01,1.1713570e+00,-2.3554868e-01,-7.3780346e-01,-5.5074191e-01,-9.1678870e-01,1.4490253e+00,-6.7623264e-01,-3.2337412e-01,1.1667019e+00,1.0456095e+00,-9.3180239e-03,-95.7642506863,
-5.5741906e-01,-1.9276759e-02,-3.4706496e-02,8.1848371e-01,1.3368854e-01,3.3166125e-01,-9.3722546e-01,-7.2902566e-01,8.0011523e-01,-9.3079454e-01,1.0457915e+00,6.0631558e-02,-1.0486346e+00,-4.4419727e-01,-1.0379151e+00,1.2358265e+00,-7.4822342e-01,3.0752632e-01,1.5717168e+00,8.1583560e-01,-1.5868925e-01,-95.7864966198,
-5.5775690e-01,4.5802444e-06,-1.2403563e-02,8.2626891e-01,1.3094920e-01,3.4840357e-01,-1.0370280e+00,-6.2829506e-01,7.2737098e-01,-1.0069572e+00,9.5171666e-01,6.5274127e-03,-6.8510503e-01,-4.7099614e-01,-1.0065292e+00,1.2111150e+00,-7.7571410e-01,7.7044770e-02,1.3084642e+00,7.3058760e-01,-3.0155030e-01,-95.8157206273,
-5.9376460e-01,-1.9158855e-02,-4.9704749e-02,8.5152179e-01,1.5351176e-01,3.2622498e-01,-9.5553434e-01,-7.3219889e-01,7.1936607e-01,-1.0255301e+00,1.0293611e+00,3.4573564e-01,-8.3505756e-01,-3.6910993e-01,-1.0850778e+00,1.2430730e+00,-8.7560141e-01,5.6047690e-01,1.4199204e+00,6.4453632e-01,-3.2701692e-01,-95.7946633468,
-5.5569935e-01,5.8564139e-03,-1.4915382e-02,8.4929281e-01,1.2195875e-01,3.4435436e-01,-1.1339605e+00,-7.3343337e-01,6.0545224e-01,-1.0977173e+00,1.0046171e+00,9.1539934e-02,-8.1187540e-01,-3.7796161e-01,-1.0563534e+00,1.3408234e+00,-7.7020305e-01,4.0766010e-01,1.1441184e+00,7.3183584e-01,-4.7832239e-01,-95.8080670557,
-5.7593656e-01,-1.8749523e-03,-1.6049076e-02,8.4380180e-01,1.3284434e-01,3.3882523e-01,-1.0335922e+00,-6.9415408e-01,6.9462842e-01,-1.0900925e+00,9.7475427e-01,7.5150974e-02,-7.4377692e-01,-3.9160380e-01,-1.0520978e+00,1.2736421e+00,-8.0085480e-01,3.0050752e-01,1.3544414e+00,7.0907640e-01,-3.4689727e-01,-95.8202625386,
-4.9910608e-01,2.8610784e-03,-2.0976041e-02,7.8334951e-01,7.4966922e-02,3.5124820e-01,-1.0361023e+00,-3.5933793e-01,8.6861473e-01,-9.4675422e-01,1.0503284e+00,-2.0052487e-01,-9.3280613e-01,-6.2432367e-01,-9.3651676e-01,1.4692507e+00,-5.8377659e-01,-1.2153834e-01,1.1601657e+00,1.0525489e+00,-9.1228485e-03,-95.7855117901,
-5.7948399e-01,8.2863029e-05,-2.1783983e-02,8.4164345e-01,1.1420302e-01,3.5549733e-01,-9.8898816e-01,-5.7300359e-01,7.9546809e-01,-9.9753791e-01,1.0079932e+00,-1.4334536e-01,-7.7679479e-01,-5.0308120e-01,-9.5840913e-01,1.3387465e+00,-7.6550376e-01,4.8947036e-03,1.2681117e+00,8.6931950e-01,-1.6464871e-01,-95.8144157061,
-5.6646770e-01,1.5263171e-03,-2.4019752e-02,8.3881193e-01,1.2296771e-01,3.5355708e-01,-1.0607135e+00,-6.2010336e-01,7.5054342e-01,-1.0602769e+00,9.8577446e-01,1.3616804e-02,-7.4680042e-01,-4.6348208e-01,-1.0076348e+00,1.3157793e+00,-7.6219410e-01,1.2330976e-01,1.2747792e+00,7.5986785e-01,-3.1299594e-01,-95.8196730893,
-5.4482043e-01,2.2790570e-02,-2.8849836e-02,8.1797546e-01,7.7474348e-02,3.1847972e-01,-1.1319237e+00,-5.0697559e-01,7.8745162e-01,-1.0164012e+00,1.0629057e+00,-2.7981982e-02,-8.4985268e-01,-7.4143684e-01,-8.4206057e-01,1.4753360e+00,-5.9622389e-01,1.2955073e-01,1.3095602e+00,1.0712632e+00,9.8055959e-02,-95.7880609444,
-5.8081883e-01,1.1920707e-02,-2.2497728e-02,8.4570521e-01,1.2006122e-01,3.4302852e-01,-1.0625002e+00,-6.6789716e-01,7.4862140e-01,-1.0727878e+00,9.8759866e-01,3.6201719e-02,-7.8043437e-01,-5.2832788e-01,-1.0414902e+00,1.3638800e+00,-7.2939265e-01,1.8598554e-01,1.3538277e+00,7.5684625e-01,-2.3282978e-01,-95.8145685191,
-5.7215780e-01,-1.1463949e-02,-5.6360967e-02,8.4926093e-01,9.6888363e-02,3.6779970e-01,-1.2068648e+00,-2.3596221e-01,1.0518202e+00,-9.2626268e-01,1.0302594e+00,-2.1168888e-01,-8.5191375e-01,-8.3643532e-01,-8.4490681e-01,1.3336748e+00,-8.0583477e-01,-4.2464098e-01,1.2659899e+00,1.2870088e+00,2.1793661e-01,-95.7103482610,
-6.1347711e-01,-5.2262405e-03,-1.1234118e-02,8.9488751e-01,1.3619053e-01,3.6395407e-01,-1.2626287e+00,-5.4996121e-01,7.1931857e-01,-1.0999004e+00,1.0205112e+00,-1.0548312e-01,-6.3751930e-01,-6.7605257e-01,-9.8053670e-01,1.1782855e+00,-8.2647288e-01,-1.9402170e-01,1.3032938e+00,8.5789609e-01,-1.5254547e-01,-95.7858670858,
-5.8011764e-01,-7.6704905e-03,-2.7989965e-02,8.5160547e-01,1.3502651e-01,3.4926349e-01,-1.0347795e+00,-6.4311188e-01,7.0675808e-01,-1.0669425e+00,9.9488044e-01,6.5968081e-02,-7.7910221e-01,-4.4632870e-01,-9.9873573e-01,1.2454858e+00,-8.2156807e-01,2.0193185e-01,1.3322251e+00,7.5169623e-01,-3.1074265e-01,-95.8182312762,
-5.5347729e-01,6.4526149e-03,-1.6172094e-02,8.1984293e-01,1.3734235e-01,3.2762688e-01,-8.6401987e-01,-8.2851094e-01,6.4827102e-01,-1.1076237e+00,9.3495053e-01,1.9061992e-01,-7.8083521e-01,-2.4453749e-01,-1.1074436e+00,1.2349999e+00,-8.0755401e-01,5.8301485e-01,1.3493845e+00,5.6896472e-01,-4.9941224e-01,-95.8091843070,
-5.6913388e-01,1.5156278e-03,-1.1255557e-02,8.3438206e-01,1.2954347e-01,3.2601419e-01,-1.0252409e+00,-6.8779612e-01,7.0386779e-01,-1.0636284e+00,9.5176160e-01,6.5810777e-02,-6.9929272e-01,-3.8341591e-01,-1.0236135e+00,1.2637911e+00,-8.2230371e-01,3.4449399e-01,1.3357086e+00,7.5183213e-01,-2.8857762e-01,-95.8183205661,
-5.6745511e-01,-1.1585606e-02,-3.9250232e-02,8.5358453e-01,1.6175289e-01,3.4555656e-01,-1.0439385e+00,-7.7871978e-01,6.2882942e-01,-1.1343483e+00,9.2662609e-01,2.5690407e-01,-8.4269643e-01,-3.0990046e-01,-1.0068977e+00,1.1436322e+00,-8.8197213e-01,4.2517599e-01,1.3875853e+00,5.4928291e-01,-4.9161425e-01,-95.8070977456,
-5.8866858e-01,-1.1334194e-02,-2.1431964e-02,8.4251815e-01,1.3491675e-01,3.3190650e-01,-1.0681978e+00,-6.8704671e-01,6.5459794e-01,-9.8444283e-01,1.0369059e+00,1.5174556e-01,-7.0456928e-01,-4.0918478e-01,-1.0002609e+00,1.3355634e+00,-7.8102624e-01,3.4474641e-01,1.3594642e+00,7.0857608e-01,-3.2850879e-01,-95.8144520149,
-5.7616544e-01,-5.3853355e-03,-3.0628063e-02,8.6263418e-01,1.4525478e-01,3.4985435e-01,-1.0680712e+00,-7.6104194e-01,6.5274131e-01,-1.1144333e+00,9.2042303e-01,6.9441423e-02,-9.0831572e-01,-3.3683062e-01,-9.8233765e-01,1.2168987e+00,-8.3250582e-01,3.2880887e-01,1.3680551e+00,6.7044532e-01,-4.0153545e-01,-95.8118736183,
-5.9185845e-01,-5.1431246e-03,-3.9785234e-03,8.5887212e-01,1.3733041e-01,3.6617380e-01,-1.0373439e+00,-7.5444919e-01,6.0423750e-01,-1.0343664e+00,9.9275845e-01,-2.0816579e-02,-8.1444061e-01,-3.4275100e-01,-1.1378055e+00,1.3451858e+00,-6.7602158e-01,1.8747172e-01,1.2939224e+00,5.3066349e-01,-4.9876496e-01,-95.7969862131,
-5.1225346e-01,7.9432502e-03,-4.6334796e-02,7.9210144e-01,8.6523458e-02,3.4786466e-01,-9.9121124e-01,-4.1229144e-01,1.0180762e+00,-1.0941314e+00,9.5124376e-01,-7.9735048e-02,-8.4492093e-01,-5.0590944e-01,-9.2892408e-01,1.3955699e+00,-7.0766687e-01,9.2000663e-03,1.2701756e+00,1.0167258e+00,-7.7108636e-02,-95.7809490102,
-5.9887594e-01,-2.1571055e-02,-5.7102833e-03,8.5660052e-01,1.5912530e-01,3.4054679e-01,-1.1130383e+00,-8.9714378e-01,5.7283187e-01,-9.3868768e-01,1.0114172e+00,1.4100352e-01,-7.4137688e-01,-2.2146371e-01,-1.1131815e+00,1.2585772e+00,-8.0682367e-01,4.6595281e-01,1.3845782e+00,5.4005206e-01,-5.8466029e-01,-95.7983021594,
-5.3207189e-01,1.4828432e-02,-2.4700940e-02,8.0770242e-01,1.0264657e-01,3.2819289e-01,-1.0331210e+00,-6.2409592e-01,7.7255726e-01,-1.0182277e+00,9.5183122e-01,-1.9271821e-02,-8.6890703e-01,-5.3160191e-01,-8.9601052e-01,1.3167578e+00,-7.0090228e-01,2.0705296e-01,1.3629839e+00,9.2521143e-01,-1.2710975e-01,-95.8036277729,
-5.6761593e-01,-4.8170616e-03,-1.3689290e-02,8.3643228e-01,1.3179767e-01,3.3636183e-01,-1.0863763e+00,-6.8471372e-01,6.7487019e-01,-1.0185922e+00,9.7793144e-01,7.7851444e-02,-7.2896773e-01,-3.7683463e-01,-1.0270399e+00,1.3095648e+00,-7.7046108e-01,2.9792604e-01,1.2932949e+00,6.9683009e-01,-3.4959534e-01,-95.8203729112,
-5.6916207e-01,1.7195443e-02,-2.8908649e-02,8.4234834e-01,1.2896726e-01,3.2701039e-01,-9.8816657e-01,-7.4654961e-01,7.0923382e-01,-1.2743033e+00,8.9152783e-01,1.7800942e-01,-7.6536030e-01,-3.1920508e-01,-1.0219506e+00,1.3337121e+00,-7.5786889e-01,4.8080766e-01,1.4164820e+00,5.7944179e-01,-3.5707447e-01,-95.8106075797,
-5.3879601e-01,-1.5695106e-02,-9.9089928e-03,8.2056874e-01,1.4793476e-01,3.3236036e-01,-1.0489815e+00,-7.5789690e-01,6.1540991e-01,-1.0982116e+00,9.8792571e-01,2.2174028e-01,-6.8461072e-01,-2.2528373e-01,-1.0813982e+00,1.1822777e+00,-8.1847119e-01,4.7390145e-01,1.2912333e+00,5.5168271e-01,-5.6284481e-01,-95.8079183364,
-5.3889912e-01,1.4017033e-03,-1.3235536e-02,8.2319808e-01,1.1368626e-01,3.4772697e-01,-1.1105112e+00,-5.9667361e-01,7.5577354e-01,-9.7733843e-01,1.0161254e+00,-1.6747010e-01,-8.5132629e-01,-5.4464316e-01,-9.1053271e-01,1.3129891e+00,-8.1470311e-01,4.1102767e-03,1.2360934e+00,9.6082371e-01,-1.4919847e-01,-95.8050372585,
-5.9320462e-01,6.7043374e-03,-1.6979503e-02,8.6021167e-01,1.2831913e-01,3.4401259e-01,-1.0164779e+00,-6.9724101e-01,6.8165457e-01,-1.1618584e+00,9.4273597e-01,7.6969385e-02,-7.2464269e-01,-3.7049758e-01,-1.0864675e+00,1.3133030e+00,-8.0047947e-01,3.4768814e-01,1.3249893e+00,6.9576037e-01,-4.0553573e-01,-95.8162308361,
-5.5375844e-01,3.8619947e-02,-1.9008679e-02,8.0838615e-01,1.0848269e-01,3.3898690e-01,-7.8786671e-01,-6.8087822e-01,7.8205419e-01,-1.0863925e+00,8.7552088e-01,-1.0020552e-01,-7.7287877e-01,-4.9525872e-01,-9.3812263e-01,1.3493119e+00,-7.6385272e-01,1.4874661e-01,1.3212020e+00,7.4282742e-01,-1.5076929e-01,-95.7895068379,
-5.2943331e-01,-5.1105279e-04,-2.0092223e-02,8.0563498e-01,1.1412755e-01,3.0677715e-01,-1.0787344e+00,-7.3646021e-01,6.0493958e-01,-9.3455005e-01,1.0690463e+00,2.6889512e-01,-9.4614303e-01,-4.3481305e-01,-1.0786066e+00,1.4135692e+00,-7.0646107e-01,6.6813910e-01,1.2851751e+00,8.1075597e-01,-3.2337445e-01,-95.7874460598,
-5.7207006e-01,2.1351315e-04,-4.8922248e-02,8.1676203e-01,8.9008600e-02,3.2071701e-01,-9.7388649e-01,-4.9445134e-01,9.3170339e-01,-8.9484954e-01,1.1340239e+00,4.9281325e-02,-8.5165334e-01,-6.6977859e-01,-9.5220339e-01,1.4693216e+00,-7.2365791e-01,2.2239947e-01,1.3499776e+00,1.1256223e+00,9.0128988e-02,-95.7718725761,
-5.5890238e-01,-4.9616289e-03,-1.9288976e-02,8.3219630e-01,1.2487198e-01,3.3889142e-01,-1.1135881e+00,-6.2634701e-01,7.2235513e-01,-1.0332499e+00,9.7440886e-01,5.0506081e-02,-7.7185768e-01,-4.2158893e-01,-1.0008481e+00,1.3234018e+00,-7.6559526e-01,2.3046950e-01,1.3167824e+00,7.8169203e-01,-2.9383898e-01,-95.8200219951,
-5.6918216e-01,-7.2633121e-03,-1.8069405e-02,8.4434676e-01,1.2991306e-01,3.4573859e-01,-1.0866350e+00,-6.2420195e-01,7.2114992e-01,-1.0438191e+00,9.6462184e-01,2.0647604e-02,-7.9664946e-01,-4.2007363e-01,-1.0415616e+00,1.2861863e+00,-7.6872957e-01,1.9184490e-01,1.3092837e+00,7.4890208e-01,-2.9211575e-01,-95.8201435687,
-5.4810113e-01,3.4943916e-02,2.3344368e-02,8.2394350e-01,1.3084522e-01,3.2790104e-01,-9.7737396e-01,-8.4384620e-01,5.6535566e-01,-1.2660794e+00,8.6272883e-01,2.1306366e-02,-5.6291068e-01,-3.0123159e-01,-1.0887272e+00,1.2520349e+00,-8.0348438e-01,3.9008018e-01,1.2863247e+00,5.0558460e-01,-5.1038384e-01,-95.8017283166,
-6.0226315e-01,2.0496291e-03,-2.1536069e-02,8.5837251e-01,1.5185037e-01,3.2713440e-01,-1.0685618e+00,-8.9573324e-01,6.2589109e-01,-1.1249934e+00,9.4767267e-01,2.9471430e-01,-5.9061730e-01,-2.4625249e-01,-1.0636628e+00,1.2461163e+00,-7.8703898e-01,5.7633686e-01,1.4208938e+00,4.7331142e-01,-5.6299680e-01,-95.8003563169,
-5.6574047e-01,-2.2140235e-02,-7.9499558e-05,8.1914985e-01,1.4003646e-01,2.9706639e-01,-1.0475473e+00,-7.0112497e-01,7.2967887e-01,-1.0467595e+00,8.6055648e-01,1.8895289e-01,-5.8106714e-01,-8.9847893e-02,-1.0982484e+00,1.1949450e+00,-8.1404948e-01,6.4332950e-01,1.4526207e+00,6.8077189e-01,-4.0095448e-01,-95.7873180487,
-5.6856179e-01,5.0387005e-03,-4.3962542e-03,8.2817608e-01,1.0750020e-01,3.2877937e-01,-1.0454950e+00,-6.1342514e-01,7.3617768e-01,-1.0967619e+00,1.0046216e+00,1.1426531e-02,-6.5162259e-01,-4.1128674e-01,-1.0525078e+00,1.3878444e+00,-7.0925879e-01,2.8197703e-01,1.3143314e+00,8.0454862e-01,-2.7694583e-01,-95.8138138689,
-6.1317736e-01,-3.7831299e-02,-7.7877333e-03,8.6472774e-01,1.0528225e-01,3.3359975e-01,-1.3074486e+00,-3.8798106e-01,8.5873908e-01,-7.9839450e-01,1.0495569e+00,-1.6952828e-01,-7.7387202e-01,-5.1491159e-01,-1.0643735e+00,1.4404225e+00,-7.4176133e-01,4.4770762e-02,1.3174236e+00,1.1862050e+00,2.1820068e-03,-95.7712767183,
-6.0596764e-01,-1.3800463e-02,-4.0841714e-02,8.8911164e-01,1.4753038e-01,3.5500494e-01,-1.1872225e+00,-6.8394107e-01,7.7824038e-01,-1.2509596e+00,9.3799424e-01,1.7844695e-01,-7.0604491e-01,-3.1609517e-01,-1.0746397e+00,1.2113764e+00,-8.7175369e-01,3.1533590e-01,1.3947649e+00,6.9043958e-01,-4.7717729e-01,-95.7911212897,
-5.6006706e-01,-2.8957285e-02,-5.2453235e-02,8.4084743e-01,1.2792712e-01,3.5187179e-01,-1.2313278e+00,-5.3481698e-01,8.2413346e-01,-9.6609944e-01,9.8520988e-01,8.3818972e-02,-1.0065260e+00,-4.2943719e-01,-9.5340258e-01,1.3915914e+00,-7.1313250e-01,1.5276170e-01,1.4167579e+00,8.5256308e-01,-2.1519983e-01,-95.7970672533,
-5.9755290e-01,-1.6676461e-02,-2.0202581e-02,8.5421634e-01,1.7040767e-01,3.5518536e-01,-1.0928415e+00,-8.7195855e-01,5.3448540e-01,-8.1992841e-01,9.6621132e-01,2.0157388e-01,-7.8455961e-01,-3.1897813e-01,-1.0692061e+00,1.2571704e+00,-7.6596397e-01,3.2760459e-01,1.3113633e+00,4.0376505e-01,-5.6009072e-01,-95.7942339793,
-5.2614576e-01,5.9815911e-03,1.5799999e-03,8.0721456e-01,1.6196212e-01,3.1112584e-01,-9.5874542e-01,-8.2890868e-01,5.9553629e-01,-1.3705156e+00,8.7855768e-01,2.3692504e-01,-6.5909839e-01,-2.2000979e-01,-1.0417567e+00,1.1394248e+00,-8.7918073e-01,5.0085419e-01,1.5529404e+00,3.6435401e-01,-4.4817629e-01,-95.7830089422,
-5.5142426e-01,1.0974294e-02,-2.0743040e-02,8.3334994e-01,1.2637515e-01,3.4868675e-01,-1.0094384e+00,-6.3153100e-01,7.0823437e-01,-1.2405471e+00,8.9596808e-01,1.7780147e-01,-6.5147102e-01,-2.4935487e-01,-1.1417007e+00,1.3941243e+00,-7.3682648e-01,3.8299420e-01,1.1346104e+00,4.8431987e-01,-5.3254926e-01,-95.7959414949,
-5.8190781e-01,-9.7142793e-03,-2.0705927e-02,8.5907096e-01,1.2664986e-01,3.6315104e-01,-1.1047720e+00,-6.4319575e-01,7.3402572e-01,-9.7084016e-01,1.0045234e+00,-5.3796530e-02,-8.0509448e-01,-3.9798817e-01,-1.0645893e+00,1.3309385e+00,-7.5500607e-01,1.3323101e-01,1.1612065e+00,7.6018792e-01,-3.6322555e-01,-95.8150885629,
-5.7872051e-01,1.2506397e-02,-1.8213861e-02,8.5274678e-01,1.0760497e-01,3.2607976e-01,-1.1107292e+00,-5.3172994e-01,7.2299665e-01,-1.1441363e+00,9.3442339e-01,6.1355457e-03,-7.2244167e-01,-5.4747915e-01,-9.3769467e-01,1.3312396e+00,-7.7909708e-01,2.2331661e-01,1.3172264e+00,9.3683088e-01,-1.0724315e-01,-95.8112093619,
-5.8181059e-01,1.7105062e-02,-3.6626965e-02,8.6481482e-01,1.1947732e-01,3.5118309e-01,-1.0601708e+00,-6.8243486e-01,6.7579156e-01,-1.1763418e+00,1.0036381e+00,9.7837925e-02,-7.7106279e-01,-5.4096591e-01,-9.4228595e-01,1.2935460e+00,-7.6248449e-01,2.3600982e-01,1.2638164e+00,7.6341623e-01,-3.2036120e-01,-95.8102829289,
-5.7059205e-01,1.4544008e-03,-2.5941841e-03,8.6102676e-01,1.1636881e-01,3.2604814e-01,-1.0907658e+00,-6.6052592e-01,7.0590049e-01,-1.1511518e+00,1.0061454e+00,-4.1756190e-02,-8.2871950e-01,-4.5602679e-01,-1.0921204e+00,1.2334784e+00,-7.4498761e-01,3.1978953e-01,1.2889457e+00,8.5277057e-01,-1.7769533e-01,-95.8020552709,
-5.4630721e-01,-3.4223367e-02,-1.8296402e-02,8.1156415e-01,1.1782613e-01,3.4287176e-01,-9.6211958e-01,-5.7692772e-01,8.5010791e-01,-8.2419884e-01,1.1266471e+00,-1.4921105e-01,-8.5679829e-01,-3.3032751e-01,-1.0169187e+00,1.3324510e+00,-7.5927925e-01,1.3900529e-01,1.1736631e+00,8.8691676e-01,-1.6448428e-01,-95.7951746121,
-5.8110094e-01,-1.3280099e-02,-3.5547875e-02,8.4878433e-01,1.1802705e-01,3.5353592e-01,-1.1739998e+00,-5.5312794e-01,7.5948077e-01,-9.4380736e-01,1.0546492e+00,9.6230090e-02,-7.6814270e-01,-4.5599264e-01,-1.0452770e+00,1.4629700e+00,-7.6749271e-01,2.1801388e-01,1.1644303e+00,8.5179722e-01,-3.3933946e-01,-95.8073600444,
-5.8410144e-01,1.1488808e-02,-1.7108837e-02,8.6458939e-01,1.0802533e-01,3.6097828e-01,-1.1519102e+00,-6.5499783e-01,8.5271508e-01,-1.0954766e+00,9.8751146e-01,-2.0671725e-01,-7.9513466e-01,-5.2105099e-01,-1.0180128e+00,1.3304377e+00,-7.1147746e-01,-2.6342809e-02,1.2865934e+00,9.0024281e-01,-2.0225912e-01,-95.8031808828,
-5.6898326e-01,-2.4146486e-02,-3.2075562e-02,8.3940357e-01,1.3312249e-01,3.5752982e-01,-1.0713533e+00,-5.4047382e-01,7.9079038e-01,-9.3227232e-01,9.9692476e-01,7.4011333e-02,-7.9859000e-01,-4.3172777e-01,-1.0798291e+00,1.2473925e+00,-7.8778046e-01,1.2860918e-01,1.2684557e+00,8.0616820e-01,-3.2267770e-01,-95.8129762867,
